WWII_ID,MASTER_INDEX_NUMBER,MSNDATE,NAF,TGT_COUNTRY,TGT_TYPE,TGT_INDUSTRY,LATITUDE,LONGITUDE,AIRCRAFT_NAME,TGT_PRIORITY,AC_ATTACKING,ALTITUDE,TONS_OF_HE,TONS_OF_IC,TONS_OF_FRAG,TOTAL_TONS,SIGHTING_EXPLANATION
34187,189368.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,4.0,28.0,206.0,62.0,0.0,0.0,62.0,VISUAL
34198,189369.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,4.0,9.0,259.0,1.0,13.0,0.0,14.0,NOT INDICATED
34155,189370.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,4.0,19.0,215.0,21.0,3.0,0.0,24.0,VISUAL
34156,189371.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,3.0,11.0,215.0,26.0,0.0,0.0,26.0,VISUAL
34176,189372.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,3.0,11.0,211.0,1.0,16.0,0.0,17.0,VISUAL
34136,189373.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,3.0,21.0,225.0,27.0,15.0,0.0,42.0,H2X
34182,189374.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,3.0,21.0,210.0,26.0,16.0,0.0,42.0,VISUAL
34157,189375.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,4.0,11.0,215.0,0.0,18.0,0.0,18.0,VISUAL
34158,189376.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,3.0,22.0,215.0,0.0,37.0,0.0,37.0,VISUAL
34163,189377.0,1945-03-18,15,GERMANY,DAIMLER BENZ ENGINE,ARMAMENT AND ORDNANCE PLANTS,52.53,13.42,B24,4.0,10.0,215.0,22.0,0.0,0.0,22.0,VISUAL
34178,189378.0,1945-03-18,15,GERMANY,DAIMLER BENZ ENGINE,ARMAMENT AND ORDNANCE PLANTS,52.53,13.42,B24,4.0,10.0,211.0,0.0,17.0,0.0,17.0,VISUAL
34134,189379.0,1945-03-18,15,GERMANY,DAIMLER BENZ ENGINE,ARMAMENT AND ORDNANCE PLANTS,52.53,13.42,B24,4.0,29.0,228.0,60.0,0.0,0.0,60.0,VISUAL
34130,189380.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,4.0,32.0,231.0,22.0,38.0,0.0,60.0,VISUAL
34164,189381.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,4.0,5.0,215.0,11.0,0.0,0.0,11.0,VISUAL
34192,189382.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,4.0,31.0,200.0,72.0,0.0,0.0,72.0,VISUAL
34179,189383.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,4.0,10.0,211.0,0.0,17.0,0.0,17.0,VISUAL
34144,189384.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,4.0,29.0,218.0,0.0,45.0,0.0,45.0,VISUAL
34199,189385.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,4.0,3.0,259.0,1.0,0.0,0.0,1.0,NOT INDICATED
34188,189386.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,4.0,28.0,206.0,62.0,0.0,0.0,62.0,VISUAL
34200,189387.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,4.0,9.0,259.0,1.0,13.0,0.0,14.0,NOT INDICATED
34165,189388.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,4.0,19.0,215.0,21.0,3.0,0.0,24.0,VISUAL
34166,189389.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,3.0,11.0,215.0,26.0,0.0,0.0,26.0,VISUAL
34180,189390.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,3.0,11.0,211.0,1.0,16.0,0.0,17.0,VISUAL
34138,189391.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,3.0,21.0,225.0,27.0,15.0,0.0,42.0,H2X
34184,189392.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,3.0,21.0,210.0,26.0,16.0,0.0,42.0,VISUAL
34167,189393.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,4.0,11.0,215.0,0.0,18.0,0.0,18.0,VISUAL
34168,189394.0,1945-03-18,15,GERMANY,TEGEL TANK PLANT,TANK FACTORIES,52.53,13.42,B24,3.0,22.0,215.0,0.0,37.0,0.0,37.0,VISUAL
34428,218337.0,1945-03-18,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",49.47,8.17,B26,,2.0,119.0,2.0,0.0,0.0,2.0,VISUAL
34429,218338.0,1945-03-18,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",49.47,8.17,B26,,1.0,119.0,1.0,0.0,0.0,1.0,VISUAL
34406,218339.0,1945-03-18,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",49.47,8.17,B26,,1.0,130.0,1.0,0.0,0.0,1.0,VISUAL
34414,218340.0,1945-03-18,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",49.47,8.17,A20,,49.0,120.0,53.0,0.0,0.0,53.0,VISUAL
34415,218341.0,1945-03-18,8,GERMANY,RD JCT,HIGHWAYS AND VEHICLES,49.47,8.17,B26,,2.0,120.0,2.0,0.0,0.0,2.0,VISUAL
34410,218342.0,1945-03-18,8,GERMANY,RD JCT,HIGHWAYS AND VEHICLES,49.47,8.17,B26,,1.0,125.0,1.0,0.0,0.0,1.0,VISUAL
34430,218343.0,1945-03-18,8,GERMANY,RD JCT,HIGHWAYS AND VEHICLES,49.47,8.17,B26,,23.0,119.0,43.0,0.0,0.0,43.0,VISUAL
34408,218344.0,1945-03-18,8,GERMANY,RD JCT,HIGHWAYS AND VEHICLES,49.47,8.17,B26,,21.0,128.0,38.0,0.0,0.0,38.0,VISUAL
34416,218345.0,1945-03-18,8,GERMANY,RD JCT,HIGHWAYS AND VEHICLES,49.47,8.17,B26,,24.0,120.0,45.0,0.0,0.0,45.0,VISUAL
35385,119112.0,1945-03-19,12,AUSTRIA,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,48.25,12.49,B25,4.0,3.0,165.8,2.0,0.0,0.0,2.0,NOT INDICATED
35381,119113.0,1945-03-19,12,AUSTRIA,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,48.25,12.49,B25,4.0,18.0,114.0,35.0,0.0,0.0,35.0,NOT INDICATED
35609,119167.0,1945-03-19,8,GERMANY,RR BRIDGE,BRIDGES,52.22,8.8,B26,,26.0,110.0,48.0,0.0,0.0,48.0,VISUAL
35610,119168.0,1945-03-19,8,GERMANY,RR BRIDGE,BRIDGES,52.22,8.8,B26,,6.0,110.0,10.0,0.0,0.0,10.0,VISUAL
35605,119169.0,1945-03-19,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",51.25,7.23,B26,,17.0,112.0,32.0,0.0,0.0,32.0,VISUAL
35607,119190.0,1945-03-19,8,GERMANY,RR BRIDGE,BRIDGES,52.78,15.67,A26,,24.0,112.0,48.0,0.0,0.0,48.0,VISUAL
35369,119206.0,1945-03-19,15,GERMANY,RR,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",46.0,16.0,B26,,7.0,111.0,12.0,0.0,0.0,12.0,VISUAL
35338,119207.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,33.0,180.0,76.0,0.0,0.0,76.0,VISUAL
35336,119208.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,21.0,185.0,48.0,0.0,0.0,48.0,VISUAL
35373,119209.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,3.0,207.4,0.0,0.0,0.0,0.0,NOT INDICATED
35346,119210.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,21.0,170.0,1.0,46.0,0.0,47.0,VISUAL
35355,119211.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,22.0,160.0,51.0,0.0,0.0,51.0,VISUAL
35374,119212.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,19.0,207.4,0.0,42.0,0.0,42.0,NOT INDICATED
35339,119213.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,28.0,180.0,21.0,0.0,0.0,21.0,VISUAL
35613,119237.0,1945-03-19,8,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,50.18,8.72,B26,,33.0,104.0,0.0,0.0,62.0,62.0,NOT INDICATED
35614,119257.0,1945-03-19,8,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,50.18,8.72,B26,,33.0,104.0,0.0,0.0,62.0,62.0,NOT INDICATED
35386,189463.0,1945-03-19,12,AUSTRIA,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,48.25,12.49,B25,4.0,3.0,165.8,2.0,0.0,0.0,2.0,NOT INDICATED
35382,189464.0,1945-03-19,12,AUSTRIA,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,48.25,12.49,B25,4.0,18.0,114.0,35.0,0.0,0.0,35.0,NOT INDICATED
35615,189467.0,1945-03-19,8,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,50.18,8.72,B26,,33.0,104.0,0.0,0.0,62.0,62.0,NOT INDICATED
35616,189473.0,1945-03-19,8,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,50.18,8.72,B26,,33.0,104.0,0.0,0.0,62.0,62.0,NOT INDICATED
35383,189590.0,1945-03-19,12,AUSTRIA,RR,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",46.63,14.3,B24,2.0,1.0,235.6,2.0,0.0,0.0,2.0,VISUAL
35384,189591.0,1945-03-19,12,AUSTRIA,RR,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",46.63,14.3,B24,2.0,1.0,235.6,3.0,0.0,0.0,3.0,NOT INDICATED
35349,189592.0,1945-03-19,15,AUSTRIA,MARSHALLING YARDS,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.1,13.87,B24,2.0,9.0,167.0,18.0,0.0,0.0,18.0,VISUAL
35380,189593.0,1945-03-19,15,AUSTRIA,MARSHALLING YARDS,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",46.75,14.37,B17,2.0,4.0,166.4,10.0,0.0,0.0,10.0,VISUAL
35372,189595.0,1945-03-19,15,GERMANY,MARSHALLING YARDS,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.02,12.55,B24,2.0,7.0,181.2,20.0,0.0,0.0,20.0,VISUAL
35389,189596.0,1945-03-19,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",50.55,9.67,B17,2.0,12.0,246.0,35.0,0.0,0.0,35.0,NOT INDICATED
35617,189597.0,1945-03-19,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",50.55,9.67,B17,2.0,1.0,229.0,3.0,0.0,0.0,3.0,NOT INDICATED
35388,189598.0,1945-03-19,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",50.55,9.67,B17,2.0,12.0,249.0,33.0,0.0,0.0,33.0,H2X
35618,189599.0,1945-03-19,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",50.55,9.67,B17,2.0,7.0,229.0,21.0,0.0,0.0,21.0,NOT INDICATED
35387,189600.0,1945-03-19,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",50.55,9.67,B17,2.0,12.0,250.0,30.0,0.0,0.0,30.0,VISUAL
35391,189601.0,1945-03-19,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",50.55,9.67,B17,2.0,11.0,234.0,29.0,0.0,0.0,29.0,VISUAL
35390,189602.0,1945-03-19,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",50.55,9.67,B17,2.0,11.0,243.0,33.0,0.0,0.0,33.0,NOT INDICATED
35400,189603.0,1945-03-19,8,GERMANY,LOCOMOTIVE,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.45,12.17,B17,4.0,34.0,150.0,79.0,0.0,0.0,79.0,VISUAL
35396,189604.0,1945-03-19,8,GERMANY,LOCOMOTIVE,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.45,12.17,B17,4.0,40.0,160.0,100.0,0.0,0.0,100.0,VISUAL
35398,189605.0,1945-03-19,8,GERMANY,LOCOMOTIVE,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.45,12.17,B17,4.0,27.0,155.0,67.0,0.0,0.0,67.0,VISUAL
35601,189606.0,1945-03-19,8,GERMANY,LOCOMOTIVE,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.45,12.17,B17,4.0,42.0,150.0,126.0,0.0,0.0,126.0,VISUAL
35394,189607.0,1945-03-19,8,GERMANY,LOCOMOTIVE,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.45,12.17,B17,4.0,42.0,170.0,103.0,0.0,0.0,103.0,VISUAL
35399,189608.0,1945-03-19,8,GERMANY,LOCOMOTIVE,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.45,12.17,B24,4.0,40.0,154.0,72.0,0.0,0.0,72.0,VISUAL
35397,189609.0,1945-03-19,8,GERMANY,LOCOMOTIVE,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.45,12.17,B24,4.0,37.0,158.0,68.0,0.0,0.0,68.0,VISUAL
35395,189610.0,1945-03-19,8,GERMANY,LOCOMOTIVE,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.45,12.17,B24,4.0,30.0,161.0,60.0,0.0,0.0,60.0,VISUAL
35393,189611.0,1945-03-19,8,GERMANY,LOCOMOTIVE,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.45,12.17,B24,4.0,39.0,170.0,66.0,0.0,0.0,66.0,VISUAL
35602,189612.0,1945-03-19,8,GERMANY,LOCOMOTIVE,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.45,12.17,B17,4.0,42.0,136.0,125.0,0.0,0.0,125.0,NOT INDICATED
35365,189613.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.23,12.53,B24,4.0,37.0,145.0,70.0,0.0,0.0,70.0,VISUAL
35358,189614.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.23,12.53,B24,4.0,19.0,157.0,53.0,0.0,0.0,53.0,VISUAL
35359,189615.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.23,12.53,B24,4.0,20.0,157.0,55.0,0.0,0.0,55.0,VISUAL
35352,189616.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.23,12.53,B24,4.0,14.0,160.0,39.0,0.0,0.0,39.0,VISUAL
35353,189617.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.23,12.53,B24,4.0,20.0,160.0,57.0,0.0,0.0,57.0,VISUAL
35360,189618.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.23,12.53,B24,4.0,15.0,155.0,40.0,0.0,0.0,40.0,VISUAL
35361,189619.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.23,12.53,B24,4.0,19.0,155.0,57.0,0.0,0.0,57.0,VISUAL
35363,189620.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.23,12.53,B24,4.0,14.0,149.0,40.0,0.0,0.0,40.0,VISUAL
35364,189621.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.23,12.53,B24,4.0,14.0,149.0,40.0,0.0,0.0,40.0,VISUAL
35354,189622.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.23,12.53,B24,4.0,39.0,160.0,96.0,0.0,0.0,96.0,VISUAL
35350,189623.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.23,12.53,B24,4.0,35.0,165.0,59.0,0.0,0.0,59.0,VISUAL
35351,189624.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.23,12.53,B24,4.0,20.0,163.0,50.0,0.0,0.0,50.0,VISUAL
35362,189625.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.23,12.53,B24,4.0,21.0,155.0,53.0,0.0,0.0,53.0,VISUAL
35371,189626.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.23,12.53,B24,4.0,17.0,20.0,41.0,0.0,0.0,41.0,VISUAL
35334,189627.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.23,12.53,B24,4.0,19.0,200.0,47.0,0.0,0.0,47.0,VISUAL
35345,189628.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.23,12.53,B24,4.0,39.0,170.0,76.0,0.0,0.0,76.0,VISUAL
35335,189629.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.23,12.53,B24,4.0,19.0,200.0,46.0,0.0,0.0,46.0,VISUAL
35344,189630.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.23,12.53,B24,4.0,21.0,179.0,53.0,0.0,0.0,53.0,VISUAL
35366,189631.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.57,13.45,B17,3.0,1.0,145.0,1.0,0.0,0.0,1.0,NOT INDICATED
35367,189632.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.57,13.45,B17,3.0,7.0,140.0,18.0,0.0,0.0,18.0,VISUAL
35379,189633.0,1945-03-19,15,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",48.78,12.88,B24,3.0,2.0,163.4,5.0,0.0,0.0,5.0,VISUAL
35392,189634.0,1945-03-19,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",50.48,12.13,B17,2.0,29.0,220.0,86.0,0.0,0.0,86.0,H2X
35611,218419.0,1945-03-19,8,GERMANY,RR BRIDGE,BRIDGES,52.22,8.8,B26,,26.0,110.0,48.0,0.0,0.0,48.0,VISUAL
35612,218420.0,1945-03-19,8,GERMANY,RR BRIDGE,BRIDGES,52.22,8.8,B26,,6.0,110.0,10.0,0.0,0.0,10.0,VISUAL
35606,218421.0,1945-03-19,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",51.25,7.23,B26,,17.0,112.0,32.0,0.0,0.0,32.0,VISUAL
35608,218434.0,1945-03-19,8,GERMANY,RR BRIDGE,BRIDGES,52.78,15.67,A26,,24.0,112.0,48.0,0.0,0.0,48.0,VISUAL
35370,218445.0,1945-03-19,15,GERMANY,RR,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",46.0,16.0,B26,,7.0,111.0,12.0,0.0,0.0,12.0,VISUAL
35340,218463.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,33.0,180.0,76.0,0.0,0.0,76.0,VISUAL
35337,218464.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,21.0,185.0,48.0,0.0,0.0,48.0,VISUAL
35375,218465.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,3.0,207.4,0.0,0.0,0.0,0.0,NOT INDICATED
35347,218466.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,21.0,170.0,1.0,46.0,0.0,47.0,VISUAL
35356,218467.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,22.0,160.0,51.0,0.0,0.0,51.0,VISUAL
35376,218468.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,19.0,207.4,0.0,42.0,0.0,42.0,NOT INDICATED
35341,218469.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,28.0,180.0,21.0,0.0,0.0,21.0,VISUAL
35342,218473.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,33.0,180.0,76.0,0.0,0.0,76.0,VISUAL
35368,218474.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,21.0,135.0,48.0,0.0,0.0,48.0,VISUAL
35377,218475.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,3.0,207.4,0.0,0.0,0.0,0.0,NOT INDICATED
35348,218476.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,21.0,170.0,1.0,46.0,0.0,47.0,VISUAL
35357,218477.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,22.0,160.0,51.0,0.0,0.0,51.0,VISUAL
35378,218478.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,19.0,207.4,0.0,42.0,0.0,42.0,NOT INDICATED
35343,218479.0,1945-03-19,15,AUSTRIA,AIR DROME,AIR FIELDS AND AIRDROMES,47.65,15.58,B24,4.0,28.0,180.0,21.0,0.0,0.0,21.0,VISUAL
37213,119258.0,1945-03-20,15,AUSTRIA,IND AREA,MANUFACTURING INSTALLATIONS (NOT SPECIFICALLY IDENTIFIED BELOW FROM CLASS 11 THROUGH 59),47.17,14.67,B24,,1.0,254.0,2.0,0.0,0.0,2.0,VISUAL
36998,119259.0,1945-03-20,15,AUSTRIA,IRON WORKS,"""IRON AND STEEL PRODUCTION FACILITIES,  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,  ROLLING-MILLS """,47.22,14.82,B17,2.0,1.0,230.0,2.0,0.0,0.0,2.0,VISUAL
37216,119264.0,1945-03-20,15,AUSTRIA,OIL REFINERY,OIL REFINERIES,48.2,16.37,B17,4.0,12.0,277.2,27.0,0.0,0.0,27.0,NOT INDICATED
36995,119265.0,1945-03-20,15,AUSTRIA,OIL REFINERY,OIL REFINERIES,48.2,16.37,B17,4.0,18.0,280.0,26.0,0.0,0.0,26.0,VISUAL
37217,119267.0,1945-03-20,15,AUSTRIA,OIL REFINERY,OIL REFINERIES,48.2,16.37,B17,4.0,10.0,277.2,22.0,0.0,0.0,22.0,NOT INDICATED
36993,119268.0,1945-03-20,15,AUSTRIA,OIL REFINERY,OIL REFINERIES,48.2,16.37,B17,4.0,18.0,290.0,22.0,0.0,0.0,22.0,F.F.F.
37235,119271.0,1945-03-20,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",51.63,8.5,B26,,2.0,120.0,2.0,0.0,0.0,2.0,VISUAL
37242,119272.0,1945-03-20,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",51.63,8.5,B26,,2.0,115.0,2.0,0.0,0.0,2.0,VISUAL
37236,119273.0,1945-03-20,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",51.63,8.5,B26,,2.0,120.0,2.0,0.0,0.0,2.0,VISUAL
37227,119274.0,1945-03-20,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",51.63,8.5,B26,,1.0,125.0,1.0,0.0,0.0,1.0,VISUAL
